cid	smiles	desc
134	COC1=CC=C2C=C(Br)C=CC2=C1CN1C(=O)[C@@H](N)CNC2=CC=CC=C21.C[C@@H](C(=O)O)N(C)C(=O)OC(C)(C)C	COC1=CC=C2C=C(Br)C=CC2=C1CN1C(=O)[C@@H](NC(=O)[C@H](C)N(C)C(=O)OC(C)(C)C)CNC2=CC=CC=C21
135	COC1=CC=CC=C1N.O=C1CC2=C(C=CC(S(=O)(=O)Cl)=C2)N1	COC1=CC=CC=C1NS(=O)(=O)C1=CC2=C(C=C1)NC(=O)C2
136	CCOC(=O)C1=CC2=CC(OCCOC)=CC([N+](=O)[O-])=C2N1	COCCOC1=CC([N+](=O)[O-])=C2NC(C(=O)O)=CC2=C1
137	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CC(C)(N)CC(=O)O	CC(C)(CC(=O)O)NC(=O)OC(C)(C)C
138	OCC1=CC2=CC=CN=C2C=C1	O=CC1=CC2=CC=CN=C2C=C1
139	COC(=O)C1=C(OCCCOC2=CC=CC=C2)C=CC(C2=CC3=C(C=C2)N(C)CCN3C(=O)NC2=NC3=CC=CC=C3S2)=N1	CN1CCN(C(=O)NC2=NC3=CC=CC=C3S2)C2=C1C=CC(C1=NC(C(=O)O)=C(OCCCOC3=CC=CC=C3)C=C1)=C2
140	CC(C)(C)C1=CC=C(N=C=O)C=C1.CC(N)C1=CC(C#CC2=CC=CC=C2)=C(NS(C)(=O)=O)C=C1	CC(NC(=O)NC1=CC=C(C(C)(C)C)C=C1)C1=CC(C#CC2=CC=CC=C2)=C(NS(C)(=O)=O)C=C1
141	CC1=C([N+](=O)[O-])C=C(OCCC2=CC=C(C#N)C=C2)C=C1	CC1=C(N)C=C(OCCC2=CC=C(C#N)C=C2)C=C1
142	CO.O=C(O)C1=CC(Cl)=NC(C(F)(F)F)=C1	COC1=NC(C(F)(F)F)=CC(C(=O)O)=C1
143	COC(=O)C1=CC(C2=NOC(C3=CC=C(Cl)C=C3)=C2)=CC=C1	O=C(O)C1=CC(C2=NOC(C3=CC=C(Cl)C=C3)=C2)=CC=C1
144	CO.O=C(O)C1=NN=C(Cl)C=C1	COC(=O)C1=NN=C(Cl)C=C1
145	O=C1NC(=O)N(CC2=CC(C(=O)N3CCN(C4=NC=CC=N4)CC3)=CC=C2)C2=C1C=C([N+](=O)[O-])C=C2	NC1=CC2=C(C=C1)N(CC1=CC(C(=O)N3CCN(C4=NC=CC=N4)CC3)=CC=C1)C(=O)NC2=O
146	C=O.CN1C(NC2=NC3=C(C=C(Cl)C=C3)S2)=NC2=C1C=CC(C(=O)N[C@H]1CCNC1)=C2	CN1CC[C@H](NC(=O)C2=CC3=C(C=C2)N(C)C(NC2=NC4=C(C=C(Cl)C=C4)S2)=N3)C1
147	CCN(C(C)(C)C(=O)N(C)C1C2CC3CC1CC(C(=O)[O-])(C3)C2)S(=O)(=O)C1=CC=CC=C1C	CCN(C(C)(C)C(=O)N(C)C1C2CC3CC1CC(C(=O)O)(C3)C2)S(=O)(=O)C1=CC=CC=C1C
148	CC(=O)C1=C(OCC=C(C)C)C=CC2=C1OC(=O)C=C2C.COC1=CC(C=O)=CC(OC)=C1OC	COC1=CC(C=CC(=O)C2=C(OCC=C(C)C)C=CC3=C2OC(=O)C=C3C)=CC(OC)=C1OC
149	CC(C)(C)[Si](C)(C)Cl.CON(C)C(=O)C1=CC=CC(CO)=C1[N+](=O)[O-]	CON(C)C(=O)C1=CC=CC(CO[Si](C)(C)C(C)(C)C)=C1[N+](=O)[O-]
150	CC(C)(C)C1=CC=C(CNCCC2=CC(OCC3=CC=CC=C3)=CC=C2)C=C1.O=C(O)C1=C2NC=CC2=CC(Cl)=C1	CC(C)(C)C1=CC=C(CN(CCC2=CC(OCC3=CC=CC=C3)=CC=C2)C(=O)C2=C3NC=CC3=CC(Cl)=C2)C=C1
151	CC1CCCCC1O.ClC1=CC(Cl)=NC=N1	CC1CCCCC1OC1=NC=NC(Cl)=C1
152	CC1=C(F)C(O)=C(Cl)C=C1.FC1=CC(Br)=CC(F)=C1Cl	CC1=C(F)C(OC2=CC(Br)=CC(F)=C2Cl)=C(Cl)C=C1
153	CI.CC1=CC2=CC=CC(C(C)C)=C2N1	CC1=CC2=CC=CC(C(C)C)=C2N1C
154	CC1=CC(N=C=O)=CC=C1.NC1CCN(CCC2=CNC3=CC=CC=C23)CC1	CC1=CC(NC(=O)NC2CCN(CCC3=CNC4=CC=CC=C34)CC2)=CC=C1
155	CCOC(=O)CBr.CC1=C(CC(=O)O)C2=C(C=CC(O)=C2)N1CC1=CC=CC=C1	CCOC(=O)COC1=CC2=C(C=C1)N(CC1=CC=CC=C1)C(C)=C2CC(=O)O
156	N#CC1=CC2=C(Cl)C=CN=C2C=C1OCC1=CC=CC=C1.O=[N+]([O-])C1=C(F)C=C(O)C=C1	N#CC1=CC2=C(OC3=CC(F)=C([N+](=O)[O-])C=C3)C=CN=C2C=C1OCC1=CC=CC=C1
157	O=[N+]([O-])C1=C(F)C=C(F)C=C1.OCC1CC1	O=[N+]([O-])C1=C(OCC2CC2)C=C(F)C=C1
158	ClCCCBr.O=C1NC2=CC=CC=C2C1=CNC1=CC=C(O)C=C1	O=C1NC2=CC=CC=C2C1=CNC1=CC=C(OCCCCl)C=C1
159	CCOC(=O)C(C)(C)OC1=CC=C(OCCC2=C(C)OC(C3=CC=C(Br)C=C3)=N2)C=C1.N#[C][Cu]	CCOC(=O)C(C)(C)OC1=CC=C(OCCC2=C(C)OC(C3=CC=C(C#N)C=C3)=N2)C=C1
160	NC1=NC=CC=C1Br.OB(O)C1=C(F)C=C(C2=CC=CC=C2)C=C1	NC1=NC=CC=C1C1=C(F)C=C(C2=CC=CC=C2)C=C1
161	BrCC1=CC=C(Br)C=C1.C1=CC=C(C2CNCCS2)C=C1	BrC1=CC=C(CN2CCSC(C3=CC=CC=C3)C2)C=C1
162	N#CC1=C(Cl)C=C(C2=NOC(CCN)=C2)C=C1.O=C(O)C1=NNC(C2=CC=CN=C2)=C1	N#CC1=C(Cl)C=C(C2=NOC(CCNC(=O)C3=NNC(C4=CC=CN=C4)=C3)=C2)C=C1
163	COC1=C(F)C=C(C2=NN(CC=CC3=CC=C(Cl)C=C3)C(=O)C(C(=O)O)=C2)C=C1	COC1=C(F)C=C(C2=NN(CC=CC3=CC=C(Cl)C=C3)C(=O)C(CO)=C2)C=C1
164	CN1C(N)=C(C#N)C2=C1C=CC(O)=C2.O=[N+]([O-])C1=CC=CC(CBr)=C1	CN1C(N)=C(C#N)C2=C1C=CC(OCC1=CC([N+](=O)[O-])=CC=C1)=C2
165	COCCCOC1=C(C)C(CSC2=NC3=CC=CC=C3N2)=NC=C1.O=C(OO)C1=CC=CC(Cl)=C1	COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1
166	COC(=O)C1=CC=C(CO[Si](C)(C)C(C)(C)C)N1CC(=O)C1=CC=C(Cl)C=C1	CC(C)(C)[Si](C)(C)OCC1=CC=C(C(=O)O)N1CC(=O)C1=CC=C(Cl)C=C1
167	CC(=O)OCCC(=O)NC1=NC(CN2CCC(C3=CNC4=CC=CC=C43)CC2)=CS1	O=C(CCO)NC1=NC(CN2CCC(C3=CNC4=CC=CC=C43)CC2)=CS1
168	COC1=C(NC2=NC3=C(C=N2)N(C)C(=O)C(F)(F)CN3C2CCCC2)C=CC(C(=O)O)=C1.NCCO	COC1=C(NC2=NC3=C(C=N2)N(C)C(=O)C(F)(F)CN3C2CCCC2)C=CC(C(=O)NCCO)=C1
169	CS(=O)(=O)OCCC1=CC=CC=N1.CC1=CC=CN=C1[C@@H]1CCC[C@H](C2=NC=CC=C2C)N1	CC1=CC=CN=C1[C@H]1CCC[C@@H](C2=NC=CC=C2C)N1CCC1=CC=CC=N1
170	CCCCCCN1CCCC(COC2=CC=C(C(=O)C3=C(C4=CC=C(OC)C=C4)SC4=C3C=CC(OC)=C4)C=C2)C1	CCCCCCN1CCCC(COC2=CC=C(C(=O)C3=C(C4=CC=C(O)C=C4)SC4=C3C=CC(O)=C4)C=C2)C1
171	O=C1C=C(N2CCOCC2)OC2=C(C3=C4OC5=CC=CC=C5C4=C([N+](=O)[O-])C=C3)C=CC=C12	NC1=C2C3=CC=CC=C3OC2=C(C2=C3OC(N4CCOCC4)=CC(=O)C3=CC=C2)C=C1
172	C=CCC(C=C)OCCCCCCCCCCOC1=CC=C(C(=O)OC)C=C1	C=CCC(C=C)OCCCCCCCCCCOC1=CC=C(C(=O)O)C=C1
173	CNC.CN1N=CC(C(=O)O)=C1C(=O)NC1=CC2=NC(N3CCOCC3)=NN2C=C1	CN(C)C(=O)C1=C(C(=O)NC2=CC3=NC(N4CCOCC4)=NN3C=C2)N(C)N=C1
174	BrCCCBr.CCCOC1=C2N=C(C3=CC(C)=C(O)C(C)=C3)OC2=NC(CC2=CC=C(Cl)C=C2)=N1	CCCOC1=C2N=C(C3=CC(C)=C(OCCCBr)C(C)=C3)OC2=NC(CC2=CC=C(Cl)C=C2)=N1
175	BrC1=CC=CC=C1.CC1=NC(C#CC=C2CCNCC2)=CC=C1	CC1=NC(C#CC=C2CCN(C3=CC=CC=C3)CC2)=CC=C1
176	O=C(O)C1CC(C(=O)O)CN(S(=O)(=O)C2=CC=CC([N+](=O)[O-])=C2)C1	NC1=CC(S(=O)(=O)N2CC(C(=O)O)CC(C(=O)O)C2)=CC=C1
177	CC(=O)NC1=C(/C=C/C(=O)O)C=CC(Cl)=C1.CC1CN(CC2=CC=C(Cl)C=C2)CCN1	CC(=O)NC1=C(/C=C/C(=O)N2CCN(CC3=CC=C(Cl)C=C3)CC2C)C=CC(Cl)=C1
178	CN(C)C(=O)C(C)(C)C1=CC=CC=C1.O=C(Cl)CCCCl	CN(C)C(=O)C(C)(C)C1=CC=C(C(=O)CCCCl)C=C1
179	NC1=NC(N)=C(C(=O)O)C=C1.[NH4+]	NC(=O)C1=C(N)N=C(N)C=C1
180	CC(C)(C)[Si](C)(C)OC1=CC=CC(CN)=C1.CC1=CC(C(=O)O)=CC(C)=C1O	CC1=CC(C(=O)NCC2=CC(O[Si](C)(C)C(C)(C)C)=CC=C2)=CC(C)=C1O
181	CCOC(=O)C1=CC=C(C2=CN3N=C(C4=CC=C(N5CCC(OCCCCCOC)CC5)C=C4)SC3=N2)C=C1	COCCCCCOC1CCN(C2=CC=C(C3=NN4C=C(C5=CC=C(C(=O)O)C=C5)N=C4S3)C=C2)CC1
182	CC(C)(C)OC(=O)NC(C)(C)C(=O)O.C[C@H]1COCCN1C1=NC(C2=CN=C(N)N=C2)=C2CCN([C@@]3(C)CCNC3)C2=N1	C[C@H]1COCCN1C1=NC(C2=CN=C(N)N=C2)=C2CCN([C@@]3(C)CCN(C(=O)C(C)(C)NC(=O)OC(C)(C)C)C3)C2=N1
183	COC(=O)C1CN(C2=CC=C(C=O)C=C2)C1.NO	COC(=O)C1CN(C2=CC=C(C=NO)C=C2)C1
184	COC1=C(O)C=C2C(=C1)OC(=O)C=C2C(F)(F)F.ClCCCN1CCC(C2=CC=CC=C2)CC1	COC1=C(OCCCN2CCC(C3=CC=CC=C3)CC2)C=C2C(=C1)OC(=O)C=C2C(F)(F)F
185	CCC(=O)Cl.O=C(C1CNC1)N1CCCN(C2CCC2)CC1	CCC(=O)N1CC(C(=O)N2CCCN(C3CCC3)CC2)C1
186	O=[N+]([O-])C1=C(C(F)(F)F)C=C(OCC2CC2)C=C1	NC1=C(C(F)(F)F)C=C(OCC2CC2)C=C1
187	NO.O=C(O)C1=CC=CC=C1C1=CC=CC=C1	O=C(NO)C1=CC=CC=C1C1=CC=CC=C1
188	CC(=O)Cl.O=C(NCC1=CC(C(F)(F)F)=CC=C1)C1=CC(C2=C(NC(=O)C3=CC=CC(CN4CCCNCC4)=N3)C=CC(N3CCCCC3)=C2)=NC=C1	CC(=O)N1CCCN(CC2=NC(C(=O)NC3=C(C4=NC=CC(C(=O)NCC5=CC(C(F)(F)F)=CC=C5)=C4)C=C(N4CCCCC4)C=C3)=CC=C2)CC1
189	COC(=O)C1=C(Cl)C=C(C2=CC=C([N+](=O)[O-])C=C2)C=C1	O=C(O)C1=C(Cl)C=C(C2=CC=C([N+](=O)[O-])C=C2)C=C1
190	COC(=O)C1=CC2=C(C=NC=C2)NC1=O	O=C(O)C1=CC2=C(C=NC=C2)NC1=O
191	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.CCOC1=C(NS(=O)(=O)C2=CC=C(O)C=C2)C=C(Br)C=N1	CCOC1=C(NS(=O)(=O)C2=CC=C(O)C=C2)C=C(B2OC(C)(C)C(C)(C)O2)C=N1
192	N#CCC(=O)O.N[C@H]1CC[C@H](NC2=NN3C(C(=O)NC4=CC(Cl)=NC=C4)=CN=C3C(NC3CC3)=C2)CC1	N#CCC(=O)N[C@H]1CC[C@H](NC2=NN3C(C(=O)NC4=CC(Cl)=NC=C4)=CN=C3C(NC3CC3)=C2)CC1
193	CCOC(=O)Cl.O=C(NOC1CCCCO1)[C@H]1CNCCN1S(=O)(=O)C1=CC=C(C2=CC=C(F)C=C2)S1	CCOC(=O)N1CCN(S(=O)(=O)C2=CC=C(C3=CC=C(F)C=C3)S2)[C@@H](C(=O)NOC2CCCCO2)C1
194	COC(=O)C1=C(C)ON=C1C1=CC=CC=C1F	CC1=C(C(=O)O)C(C2=CC=CC=C2F)=NO1
195	COC1=C(N=C=O)C=C(C(F)(F)F)C=C1.NC1=C(F)C=CC=C1Br	COC1=C(NC(=O)NC2=C(F)C=CC=C2Br)C=C(C(F)(F)F)C=C1
196	COC1=C(Br)C=C2NN=CC2=C1	OC1=C(Br)C=C2NN=CC2=C1
197	CC(C)(C)[Si](C)(C)O[C@H]1C[C@H](N2C=CC3=C(N[C@H]4CCC5=CC=CC=C54)N=CN=C32)C[C@H]1CCOS(N)(=O)=O	NS(=O)(=O)OCC[C@@H]1C[C@@H](N2C=CC3=C(N[C@H]4CCC5=CC=CC=C54)N=CN=C32)C[C@@H]1O
198	C1COCCN1.ClC1=NC=CN=C1Cl	ClC1=NC=CN=C1N1CCOCC1
199	COC(=O)C1=CC(C2=CC=C(C)C=C2)=CC(N2N=NN=C2C(F)(F)F)=C1	CC1=CC=C(C2=CC(N3N=NN=C3C(F)(F)F)=CC(C(=O)O)=C2)C=C1
200	CCOP(=O)(CO)OCC.CC1=C(S(=O)(=O)Cl)C(Cl)=CC=C1	CCOP(=O)(COS(=O)(=O)C1=C(C)C=CC=C1Cl)OCC
201	CC(C)(C)[Si](C)(C)OC1CN(C2=CN=C([N+](=O)[O-])C=C2)C1	CC(C)(C)[Si](C)(C)OC1CN(C2=CN=C(N)C=C2)C1
202	CC(C)[Si](Cl)(C(C)C)C(C)C.OC1=C(Cl)C=C(I)C=C1	CC(C)[Si](OC1=C(Cl)C=C(I)C=C1)(C(C)C)C(C)C
203	COC1=CC=C(CN2OCC3CN(C(=O)OC(C)(C)C)CC32C2=CC=CN=C2)C=C1	COC1=CC=C(CN2OCC3CNCC32C2=CC=CN=C2)C=C1
204	CC(C)(C)OC(=O)[C@@H]1CN(C(=O)OC(C)(C)C)C[C@@H]1N.CC1=NC2=CC=CC=C2C(COC2=CC=C(S(=O)(=O)Cl)C=C2)=C1	CC1=NC2=CC=CC=C2C(COC2=CC=C(S(=O)(=O)N[C@H]3CN(C(=O)OC(C)(C)C)C[C@H]3C(=O)OC(C)(C)C)C=C2)=C1
205	C[Si](C)(C)CCOCN1C(C2=CC=C(F)C=C2)=CN=C1CN(CCCCN1C(=O)C2=CC=CC=C2C1=O)C1CCCC2=CC=CN=C21	C[Si](C)(C)CCOCN1C(C2=CC=C(F)C=C2)=CN=C1CN(CCCCN)C1CCCC2=CC=CN=C21
206	CC(=O)Cl.CC(C)(C)OC(=O)N1CCO[C@@H](C2=CC(Cl)=C(Cl)C=C2)[C@H](CN)C1	CC(=O)NC[C@@H]1CN(C(=O)OC(C)(C)C)CCO[C@H]1C1=CC(Cl)=C(Cl)C=C1
207	CS(=O)(=O)C1=CC(F)=C(NC2=C3OC=C(C4CCNCC4)C3=NC=N2)C=C1.O=S(=O)(Cl)C1CC1	CS(=O)(=O)C1=CC(F)=C(NC2=C3OC=C(C4CCN(S(=O)(=O)C5CC5)CC4)C3=NC=N2)C=C1
208	BrC1=CC=C(C2CCNC2)C=C1.C=O	CN1CCC(C2=CC=C(Br)C=C2)C1
209	CCOC(=O)C1=C2SCCN2C2=C(C1=O)C(Cl)=C(Cl)C=C2	O=C(O)C1=C2SCCN2C2=C(C1=O)C(Cl)=C(Cl)C=C2
210	CNC1CCN(C)C1.ClC1=NC2=CC=CC=C2N1	CN1CCC(N(C)C2=NC3=CC=CC=C3N2)C1
211	NC1CC1.O=C(O)CC1=CC=C(F)C=C1	O=C(CC1=CC=C(F)C=C1)NC1CC1
212	CC1=C(C(=O)O)C(C2=C(F)C=C(C(F)(F)F)C=C2)CC(=O)N1.CC1=C2NN=CC2=CC(N)=C1	CC1=C2NN=CC2=CC(NC(=O)C2=C(C)NC(=O)CC2C2=C(F)C=C(C(F)(F)F)C=C2)=C1
213	CC(=NNC(=O)C1=CC=C(C(=O)N(C)CCC(=O)OC(C)(C)C)S1)C1=CSC(C2=CC=C(C(F)(F)F)C=C2)=C1O	CC(=NNC(=O)C1=CC=C(C(=O)N(C)CCC(=O)O)S1)C1=CSC(C2=CC=C(C(F)(F)F)C=C2)=C1O
214	CC(C)N1C=C(C(=O)C(=O)NC2CCNCC2)C2=CC=CC=C21.CCCCBr	CCCCN1CCC(NC(=O)C(=O)C2=CN(C(C)C)C3=CC=CC=C23)CC1
215	COC(=O)[C@H](CCO)N1CCN(C2=CC(C(F)(F)F)=CC=C2)CCC1=O	COC(=O)[C@H](CC=O)N1CCN(C2=CC(C(F)(F)F)=CC=C2)CCC1=O
216	CC1=CN=C(C2=CC=CC(C(=O)O)=C2)O1	CC1=CN=C(C2=CC=CC(CO)=C2)O1
217	CCCN1N=C2C(Cl)=CC=CC2=C1C1=CC=C(OC)C=C1	CCCN1N=C2C(Cl)=CC=CC2=C1C1=CC=C(O)C=C1
218	CC(C)CO.CCC1=CC2=C(N=CC(C(=O)O)=C2O)S1	CCC1=CC2=C(N=CC(C(=O)OCC(C)C)=C2O)S1
219	COC(=O)C1=CC2=C(C=C1)N(C(=O)OCC1=CC=CN=C1)CCC2	O=C(O)C1=CC2=C(C=C1)N(C(=O)OCC1=CC=CN=C1)CCC2
220	CCCCOC1=C(OC)C=CC2=C1NC(=O)C(CN)=C2.O=C=NC1=CC=C(F)C=C1	CCCCOC1=C(OC)C=CC2=C1NC(=O)C(CNC(=O)NC1=CC=C(F)C=C1)=C2
221	CN1C2=CC=CC=C2C2=C1CCN(CCC#N)C2	CN1C2=CC=CC=C2C2=C1CCN(CCCN)C2
222	CCCC1=NC(C)=C2C(=O)NC(C3=C(OCC)C=CC(S(=O)(=O)Cl)=C3)=NN12.CCN1CCNCC1	CCCC1=NC(C)=C2C(=O)NC(C3=C(OCC)C=CC(S(=O)(=O)N4CCN(CC)CC4)=C3)=NN12
223	CN(C)C1=NC=C2C(=C1)NC=C2C1CCN(C(=O)OC(C)(C)C)CC1	CN(C)C1=NC=C2C(=C1)NC=C2C1CCNCC1
224	CC(=O)O.CCNC1=CC(Cl)=C(F)C=C1	CCN(C(C)=O)C1=CC(Cl)=C(F)C=C1
225	CCC1=CC(C(=O)C2=CC=CC=C2Cl)=C(N2C(C)=NN=C2CNC(=O)C2=CC(C(=O)OC)=CC=C2)S1	CCC1=CC(C(=O)C2=CC=CC=C2Cl)=C(N2C(C)=NN=C2CNC(=O)C2=CC=CC(C(=O)O)=C2)S1
226	CON1CCC(=O)CC1	CON1CCC(O)CC1
227	ClCCCCBr.O=C1NC=C(I)C(=O)N1C(=O)C1=CC=CC=C1	O=C1C(I)=CN(CCCCCl)C(=O)N1C(=O)C1=CC=CC=C1
228	CC1=NC=CC=C1C1=NC(=O)NC=C1.ClCCCCBr	CC1=NC=CC=C1C1=NC(=O)N(CCCCCl)C=C1
229	COC(=O)[C@H](CN)NC(=O)C1=C(C#N)C=C(C(=O)NCC2=CC=CC(O)=C2)S1.O=C(O)C1=CC=CS1	COC(=O)[C@H](CNC(=O)C1=CC=CS1)NC(=O)C1=C(C#N)C=C(C(=O)NCC2=CC=CC(O)=C2)S1
230	O=[N+]([O-])C1=CC(C(F)(F)F)=C(F)C=C1.OCC1=CC=CC=C1	O=[N+]([O-])C1=CC(C(F)(F)F)=C(OCC2=CC=CC=C2)C=C1
231	COC(=O)CC1=C(C)C(C2=CC=C(NC(=O)NC3=CC=CC=C3)C=C2)=C2C=C(Cl)C=CC2=C1	CC1=C(CC(=O)O)C=C2C=CC(Cl)=CC2=C1C1=CC=C(NC(=O)NC2=CC=CC=C2)C=C1
232	CCCCCCCCCCCCCCCCCCCCCCOC1=CC(OCCCCCCCCCCCCCCCCCCCCCC)=C(C=O)C=C1	CCCCCCCCCCCCCCCCCCCCCCOC1=CC(OCCCCCCCCCCCCCCCCCCCCCC)=C(CO)C=C1
233	COCC1=NN2C(Br)=CC=CC2=C1[N+](=O)[O-]	COCC1=NN2C(Br)=CC=CC2=C1N
234	CC(C)(C)OC(=O)N1CCC(O)(C2=CC=C(Cl)C=C2)C(N)C1.CCC(=O)Cl	CCC(=O)NC1CN(C(=O)OC(C)(C)C)CCC1(O)C1=CC=C(Cl)C=C1
235	CCCCCCCCC(=O)Cl.O=[N+]([O-])C1=CC(CO)=CC([N+](=O)[O-])=C1	CCCCCCCCC(=O)OCC1=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C1
236	CN1C=C(NC(=O)CC2C3=CC=CC=C3C3=CC=CC=C32)C=C1C(=O)[O-]	CN1C=C(NC(=O)CC2C3=CC=CC=C3C3=CC=CC=C32)C=C1C(=O)O
237	COCCCCCOC1CCNCC1.N#CC1=CC=C(F)C=C1	COCCCCCOC1CCN(C2=CC=C(C#N)C=C2)CC1
238	C1COCCN1.CS(=O)(=O)OCCCC1=NON=C1C(=O)NC1=CC(Cl)=C(F)C=C1	O=C(NC1=CC(Cl)=C(F)C=C1)C1=NON=C1CCCN1CCOCC1
239	CC(C)(C)OC(=O)C1=CC=CC(CN2CN(C3=CC=CC=C3)C3(CCNCC3)C2=O)=C1.O=C1CC2=CC=CC=C2N1CCCCl	CC(C)(C)OC(=O)C1=CC=CC(CN2CN(C3=CC=CC=C3)C3(CCN(CCCN4C(=O)CC5=CC=CC=C54)CC3)C2=O)=C1
240	CC(C)(C)OC(=O)NC1CCN(CCN2C(=O)C=NC3=C2C=CC(F)=C3)CC1	NC1CCN(CCN2C(=O)C=NC3=C2C=CC(F)=C3)CC1
241	O=[N+]([O-])C1=C(O)C(S(=O)(=O)NC2=CC=NC=C2)=C(Cl)C=C1	NC1=C(O)C(S(=O)(=O)NC2=CC=NC=C2)=C(Cl)C=C1
242	CCOC1=CC=C(NC2=C(C)C(Cl)=NN3C=CN=C23)C=C1.N[C@H]1CC[C@@H](N)CC1	CCOC1=CC=C(NC2=C(C)C(N[C@H]3CC[C@@H](N)CC3)=NN3C=CN=C23)C=C1
243	C=CC[C@H](CNC)C1=CC=C(F)C=C1.O=C(Cl)C1=CC(Cl)=CC(Cl)=C1	C=CC[C@H](CN(C)C(=O)C1=CC(Cl)=CC(Cl)=C1)C1=CC=C(F)C=C1
244	CC(=O)OC1(C2=CC=CC=C2)CCN(CCCNC(=O)OCC2=CC=CC=C2)CC1	CC(=O)OC1(C2=CC=CC=C2)CCN(CCCN)CC1
245	COC(=O)COC1=CC=C(C(=O)N2CCN(C3=CC=CC=C3C(C)(C)C)CC2)C=C1	CC(C)(C)C1=CC=CC=C1N1CCN(C(=O)C2=CC=C(OCC(=O)O)C=C2)CC1
246	CCOC(=O)C1=C(N)C=C(Cl)N=C1	NC1=C(CO)C=NC(Cl)=C1
247	CN1C=C2C([C@@H]3C[C@H]3CO)=CC=CC2=N1	CN1C=C2C([C@@H]3C[C@H]3C=O)=CC=CC2=N1
248	CN1C2=CC=CC=C2N=C1C1=C(F)C=CC(N2CCN(C(=O)OC(C)(C)C)CC2)=C1	CN1C2=CC=CC=C2N=C1C1=C(F)C=CC(N2CCNCC2)=C1
249	CS(=O)(=O)NC1=CC=C(CCN(CCCCCCN2C(=O)C3=CC=CC=C3C2=O)CCOC2=CC=C(NS(C)(=O)=O)C=C2)C=C1	CS(=O)(=O)NC1=CC=C(CCN(CCCCCCN)CCOC2=CC=C(NS(C)(=O)=O)C=C2)C=C1
250	O=[N+]([O-])C1=C2C=CN=C(OC3=C(F)C=CC(C(F)(F)F)=C3)C2=CC=C1	NC1=C2C=CN=C(OC3=C(F)C=CC(C(F)(F)F)=C3)C2=CC=C1
251	COC1=CC(C2=CC=CC3=C2CC(=O)N3)=CC=C1.CC1=C(C(=O)NCCN2CCCC2)C(C)=C(C=O)N1	COC1=CC(C2=CC=CC3=C2C(=CC2=C(C)C(C(=O)NCCN4CCCC4)=C(C)N2)C(=O)N3)=CC=C1
252	FC(F)(F)C1=NN=C2C=CC(Cl)=NN21.OC1CNC1	OC1CN(C2=NN3C(=NN=C3C(F)(F)F)C=C2)C1
253	CC(=O)NC1=CC=C(S(=O)(=O)Cl)C=C1.C[C@@H](CN1N=CC2=C1C1=C(C=C2)OC(CN)=C1)NC(=O)OCC1=CC=CC=C1	CC(=O)NC1=CC=C(S(=O)(=O)NCC2=CC3=C(C=CC4=C3N(C[C@H](C)NC(=O)OCC3=CC=CC=C3)N=C4)O2)C=C1
254	C1CNCCN1.O=C(O)C1=C([N+](=O)[O-])C=CC(Cl)=C1	O=C(O)C1=C([N+](=O)[O-])C=CC(N2CCNCC2)=C1
255	CNCC(O)CO.COC1=CC=CC=C1C1=C(C)C=C(C(=O)N2CC3=CC=C(C(=O)O)N3CC3=CC=CC=C32)C=C1	COC1=CC=CC=C1C1=C(C)C=C(C(=O)N2CC3=CC=C(C(=O)N(C)CC(O)CO)N3CC3=CC=CC=C32)C=C1
256	CCC1=CC=C(NC2=C([N+](=O)[O-])C=CC(Cl)=N2)C=C1.OCC1=CC=CC=C1	CCC1=CC=C(NC2=C([N+](=O)[O-])C=CC(OCC3=CC=CC=C3)=N2)C=C1
257	CC1(C)CCC(C)(C)C2=C1C=CC(C(F)(F)C(=O)NC1=CC=C(C(=O)O)C=C1)=C2.NO	CC1(C)CCC(C)(C)C2=C1C=CC(C(F)(F)C(=O)NC1=CC=C(C(=O)NO)C=C1)=C2
258	CCCN(CC1CCN(S(C)(=O)=O)CC1)C1CCC2=C(C=C([N+](=O)[O-])C=C2)C1	CCCN(CC1CCN(S(C)(=O)=O)CC1)C1CCC2=C(C=C(N)C=C2)C1
259	COC1=CC=C(C2=CC=C(O)C=C2)C=C1.OCCCCCCBr	COC1=CC=C(C2=CC=C(OCCCCCCO)C=C2)C=C1
260	CN.COC1=C(C2=C3C=NNC3=CC(C(F)(F)F)=C2)C=CC(C(=O)O)=C1	CNC(=O)C1=CC(OC)=C(C2=C3C=NNC3=CC(C(F)(F)F)=C2)C=C1
261	CS(=O)(=O)Cl.N#CC1=CC=C(OC[C@H](O)CNC(=O)OCC2=CC=CC=C2)C=C1	CS(=O)(=O)O[C@H](CNC(=O)OCC1=CC=CC=C1)COC1=CC=C(C#N)C=C1
262	CN1CCC(CCN)CC1.N#CC1=NC(C2=CC(C(F)(F)F)=C(F)C=C2)=C2C=CNC2=N1	CN1CCC(CCNC2=C(C(F)(F)F)C=C(C3=C4C=CNC4=NC(C#N)=N3)C=C2)CC1
