cid	smiles	desc
103	CC(O)CCCCN1C(=O)C2=C(N=CN2C)N(C)C1=O	CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C)C1=O.CO.ClCCl.[BH4-].[Na+]
104	O=C(O)C1=NNC2=C1C=C(C#CC1=CC=CC=C1)C(Cl)=C2	COC(=O)C1=NNC2=C1C=C(C#CC1=CC=CC=C1)C(Cl)=C2.CO.[Na+].[OH-]
105	CN1C=CC2=CC=CC(C3=C(C4=CNC5=C(CCCBr)C=CC=C45)C(=O)NC3=O)=C21	BrC(Br)(Br)Br.CN1C=CC2=CC=CC(C3=C(C4=CNC5=C(CCCO)C=CC=C45)C(=O)NC3=O)=C21.C1CCOC1.ClCCl.ClCCl.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1
106	CC1=NC2=CC=CC(CNC(=O)C3=CC(C(F)(F)F)=CC=C3)=C2C(=O)N1C1CCC(=O)NC1=O	CC1=NC2=CC=CC(CN)=C2C(=O)N1C1CCC(=O)NC1=O.O=C(O)C1=CC(C(F)(F)F)=CC=C1.CN(C)C=O.Cl.O=C(N1C=CN=C1)N1C=CN=C1
107	OCCNC1=CC(NC2=CC=CC(Cl)=C2)=NC=N1	ClC1=CC(NC2=NC=NC(Cl)=C2)=CC=C1.NCCO.CCCCO.CCN(C(C)C)C(C)C.Cl
108	CC1=C(NC(=O)C2=C(F)C=CC(C3=CC=CC(F)=C3)=C2)C(C)=C(O)C=C1	CC1=C(N)C(C)=C(O)C=C1.O=C(O)C1=C(F)C=CC(C2=CC=CC(F)=C2)=C1.C1CCOC1.CN(C)C=O.Cl.ClCCl.O=C(Cl)C(=O)Cl.O=C([O-])O.[Na+]
109	C=CCC1=C(OC(C)=O)C=CC(OCC2=CC=CC=C2)=C1	C=CCC1=C(O)C=CC(OCC2=CC=CC=C2)=C1.CC(=O)OC(C)=O.CC(=O)[O-].[Na+]
110	NC(=O)C1=C2CCCC2=C(N2CCC3(CO)CC3C2)N2C3=CC=CC=C3N=C12	NC(=O)C1=C2CCCC2=C(Cl)N2C3=CC=CC=C3N=C12.OCC12CCNCC1C2.CCN(C(C)C)C(C)C.CN1CCCC1=O.Cl.O
111	COC1=CC=C(C2=C(Cl)C(CN3C=NC4=CC=CC=C43)=NC3=C2C2=C(CS(=O)CC2)S3)C=C1	COC1=CC=C(C2=C(Cl)C(CN3C=NC4=CC=CC=C43)=NC3=C2C2=C(CSCC2)S3)C=C1.O=C(OO)C1=CC=CC(Cl)=C1.ClCCl.O
112	CCCN(C)C(=O)C1=CC(C(=O)O)=CC(C(=O)OCC)=C1	CCCN(C)C(=O)C1=CC(C(=O)OCC)=CC(C(=O)OCC)=C1.CCO.Cl.[Na+].[OH-]
113	O=C1CCC2=C(Cl)C=C(Cl)C=C12	O=C(O)CCC1=C(Cl)C=C(Cl)C=C1.O
114	CCOC(=O)C1=CN(C2=NC(N(C)C)=C3C=CC(OC4=CC=CC=C4)=CC3=N2)N=C1	CCOC(=O)C1=CN(C2=NC(Cl)=C3C=CC(OC4=CC=CC=C4)=CC3=N2)N=C1.CNC.C1CCOC1
115	CN1CCC(NC(=O)C2=CC(C3NC4=C(C=C(C(=O)O)C=C4)CC3(C)C)=CC=C2)C1	COC(=O)C1=CC2=C(C=C1)NC(C1=CC=CC(C(=O)NC3CCN(C)C3)=C1)C(C)(C)C2.CO.[Na+].[OH-]
116	C#CCNC1=NC(=O)SC1=CC1CCN(CC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)CC1	C#CCNC1=NC(=O)S/C1=C\C1CCNCC1.FC(F)(F)C1=CC(CBr)=CC(C(F)(F)F)=C1.CN(C)C=O.Cl.Cl.O.O=C([O-])[O-].[K+].[K+]
117	COC(=O)C1=C(N)C=C([N+](=O)[O-])C=C1	CO.NC1=C(C(=O)O)C=CC([N+](=O)[O-])=C1.C[Si](C)(C)C=[N+]=[N-].C1=CC=CC=C1
118	CC1=NN=C(C2=CC3=C(C=C2)OC=C3C2=CC=C(C(=O)O)C=C2)O1	COC(=O)C1=CC=C(C2=COC3=C2C=C(C2=NN=C(C)O2)C=C3)C=C1.C1CCOC1.CO.Cl.O.[Na+].[OH-]
119	CS(=O)(=O)N1CCN(C2=C(F)C=C(N3C[C@H](COC4=NOC=C4)OC3=O)C=C2)CC1	CS(=O)(=O)Cl.O=C1O[C@@H](COC2=NOC=C2)CN1C1=CC(F)=C(N2CCNCC2)C=C1.CCN(CC)CC.Cl.Cl.ClCCl.C1=CC=NC=C1
120	CCCCC1=NN(C2=C(C(F)(F)F)C=CC(N)=C2)C(=O)N1CC1=CC=C(C2=CC=CC=C2S(=O)(=O)NC(C)(C)C)C=C1	CCCCC1=NN(C2=C(C(F)(F)F)C=CC([N+](=O)[O-])=C2)C(=O)N1CC1=CC=C(C2=CC=CC=C2S(=O)(=O)NC(C)(C)C)C=C1.CCO.CCOC(C)=O.[O]=[Pt].[H][H]
121	CCCCOCCOC1=CC=C(C2=CC3=C(C=C2)N(CCC)CCCC(C(=O)NC2=CC=C(S(=O)CC4=NC=CN4CCC)C=C2)=C3)C=C1	CCCCOCCOC1=CC=C(C2=CC3=C(C=C2)N(CCC)CCCC(C(=O)NC2=CC=C(SCC4=NC=CN4CCC)C=C2)=C3)C=C1.O=C(OO)C1=CC=CC(Cl)=C1.ClCCl
122	COC1=C(CC2=CN(C)C3=C2C=C(C(=O)NC[C@H](C)CC(F)(F)F)C=C3)C=CC(C(=O)NS(=O)(=O)C2=CC=CC=C2C)=C1	COC1=C(CC2=CN(C)C3=C2C=C(C(=O)O)C=C3)C=CC(C(=O)NS(=O)(=O)C2=CC=CC=C2C)=C1.C[C@@H](CN)CC(F)(F)F.C1CCOC1.CCN=C=NCCCN(C)C.CCOC(C)=O.CN(C)C1=CC=NC=C1.Cl.Cl
123	COC1=CC=C(CN(CC2=CC=C(OC)C=C2)C2=NC(C)=NC(C3=C(NC4=CN=C(OC)C=C4)N=CC(CO)=C3)=N2)C=C1	COC1=CC=C(CN(CC2=CC=C(OC)C=C2)C2=NC(C)=NC(C3=C(NC4=CN=C(OC)C=C4)N=CC(C=O)=C3)=N2)C=C1.CO.ClCCl.O.[BH4-].[Cl-].[NH4+].[Na+]
124	CC1=C(COC2=CC=C(OCC3=C(CO)OC(C4=CC=CC=C4)=N3)C=C2)N=C(C2=CC=CC=C2)O1	CC1=C(COC2=CC=C(OCC3=C(CO[Si](C4=CC=CC=C4)(C4=CC=CC=C4)C(C)(C)C)OC(C4=CC=CC=C4)=N3)C=C2)N=C(C2=CC=CC=C2)O1.C1CCOC1.CCCC[N+](CCCC)(CCCC)CCCC.O.[F-]
125	O=C(O)CCCCCOC1=CC=C([N+](=O)[O-])C=C1	COC(=O)CCCCCOC1=CC=C([N+](=O)[O-])C=C1.Cl
126	CCS(=O)(=O)C1=CC=CC(C2=C3C4=C(N=CC(C)=C4)NC3=C(OC)C(NC(=O)CCN(C)C)=C2)=C1	CCS(=O)(=O)C1=CC=CC(C2=C3C4=C(N=CC(C)=C4)NC3=C(OC)C(N)=C2)=C1.CN(C)CCC(=O)Cl.C1=CC=NC=C1
127	NC1=CC(C2=CC=CC=N2)=CN(C2=CC=CC=C2)C1=O	O=C1C([N+](=O)[O-])=CC(C2=CC=CC=N2)=CN1C1=CC=CC=C1.C.CCO.[H][H].[Pd]
128	N[C@H]1CCCN(C2=NC3=CC=C(Cl)C(C(=O)NCC4CCCCC4)=C3C=C2)C1	N[C@H]1CCCNC1.O=C(NCC1CCCCC1)C1=C2C=CC(Cl)=NC2=CC=C1Cl.CC#N.CCCC[N+](CCCC)(CCCC)CCCC.Cl.Cl.[Br-]
129	CN(C)CC/C=C\C1=CC2=NC=CC(OC3=C(F)C=C(N)C=C3)=C2S1	CN(C)CCC=CC1=CC2=NC=CC(OC3=C(F)C=C([N+](=O)[O-])C=C3)=C2S1.CCO.O.[Cl-].[Fe].[NH4+]
130	N#CC1(C2=CC=C(OCCCN3CCCC3)C=C2)CCC(O)CC1	N#CC1(C2=CC=C(OCCCN3CCCC3)C=C2)CCC(=O)CC1.CCOCC.O.[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-]
131	CCOC(=O)C(C)(C)OC1=CC=C(OCCC2=C(C)OC(C3=CC=CC(Br)=C3)=N2)C=C1	CCOC(=O)C(C)(C)OC1=CC=C(O)C=C1.CC1=CC=C(S(=O)(=O)OCCC2=C(C)OC(C3=CC=CC(Br)=C3)=N2)C=C1.CN(C)C=O.O=C([O-])[O-].[Cs+].[Cs+]
132	CC1(C)CN(C2=C(N3CCC(NC(=O)C4(NC(=O)C5=CC=CO5)CCCCC4)C(=O)C3)C=CC(F)=C2)C1=O	CC1(C)CN(C2=C(N3CCC(NC(=O)C4(NC(=O)C5=CC=CO5)CCCCC4)C(O)C3)C=CC(F)=C2)C1=O.CCN(CC)CC.CCOC(C)=O.CS(C)=O
133	CC(C)(C)[Si](C)(C)OC1CCC(OC2=C([N+](=O)[O-])C=C(Cl)C=C2)CC1	CC(C)(C)[Si](C)(C)OC1CCC(O)CC1.O=[N+]([O-])C1=C(O)C=CC(Cl)=C1.C1CCOC1.CCCCCC.CCOC(C)=O.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1
134	O=C(CN1C=CC2=CC=CN=C21)N1CCN(C2=C(Br)C=C(C(F)(F)F)C=C2)CC1	FC(F)(F)C1=CC(Br)=C(N2CCNCC2)C=C1.O=C(O)CN1C=CC2=CC=CN=C21.CCN(CC)CC.CN(C)C(ON1N=NC2=CC=CC=C21)=[N+](C)C.ClCCl.F[B-](F)(F)F.O
135	NC1=NC=C(OC2=CC=CC=C2)C=C1	O=[N+]([O-])C1=NC=C(OC2=CC=CC=C2)C=C1.CCO.[H][H].[Pd]
136	O=C(CN1N=NN=C1C1=CSC=C1)OCCO	O=C(O)CN1N=NN=C1C1=CSC=C1.OCCO.O=S(=O)(O)O
137	CCS(=O)(=O)C1=CC(Cl)=C(OC2=CC(CC(=O)OC)=CC(OCCN(C)C)=C2)C=C1	CCS(=O)(=O)C1=CC(Cl)=C(OC2=CC(O)=CC(CC(=O)OC)=C2)C=C1.CN(C)CCCl.CN(C)C=O.Cl.O.O=C([O-])[O-].[K+].[K+]
138	NS(=O)(=O)C1=CN=CC(C2=NN3C=CC(C4=CC=C(F)C=C4)=C3C(NCC3=CC=CC=N3)=N2)=C1	CC(C)(C)NS(=O)(=O)C1=CN=CC(C2=NN3C=CC(C4=CC=C(F)C=C4)=C3C(NCC3=CC=CC=N3)=N2)=C1.C1COCCO1.Cl
139	CC(C)CC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)N1CCOCC1	CC(C)CC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](N)CC1=CNC=N1.O=C(O)[C@H](CC1=CC=CC=C1)NC(=O)N1CCOCC1.CCN(CC)CC.CN(C)C=O.[N-]=[N+]=NP(=O)(C1=CC=CC=C1)C1=CC=CC=C1
140	N#CC1=NN=C(NCC2(C3=NC=CC=C3F)CCC2)C=C1	N#CC1=NN=C(Cl)C=C1.NCC1(C2=NC=CC=C2F)CCC1.CCN(CC)CC.CCOC(C)=O.CN1CCCC1=O.O
141	CN(CCCN)CCCNC1=C2N=C3C=CC=CC3=C2N(C)C2=CC=CC=C21	CN(CCCNC(=O)OC(C)(C)C)CCCNC1=C2N=C3C=CC=CC3=C2N(C)C2=CC=CC=C21.ClCCl.O=C(O)C(F)(F)F
142	COC1=CC(S(=O)(=O)N2C=C(C=O)C(C)=C2C2=CC=CC=C2)=C(OC)C=C1	COC1=CC(S(=O)(=O)Cl)=C(OC)C=C1.CC1=C(C2=CC=CC=C2)NC=C1C=O.C1COCCOCCOCCOCCO1.[H-].[Na+]
143	O=S(=O)(C1=CC=CC=C1)C1=CC=CC(N2CCNCC2)=C1	CC(C)(C)OC(=O)N1CCN(C2=CC(S(=O)(=O)C3=CC=CC=C3)=CC=C2)CC1.C1COCCO1.Cl
144	CN1C=C(C2=C(CO)C(N3CCC4=C(C=CC(C(C)(C)C)=C4)C3=O)=CC=C2)C=C(NC2=NC=C(C(=O)N3CCOCC3)C=C2)C1=O	CC(=O)OCC1=C(C2=CN(C)C(=O)C(NC3=NC=C(C(=O)N4CCOCC4)C=C3)=C2)C=CC=C1N1CCC2=C(C=CC(C(C)(C)C)=C2)C1=O.C1CCOC1.CO.O.O.[Li+].[OH-]
145	CC(=O)N1CCN2N=C(N)C=C2C1	CC(=O)N1CCN2N=C([N+](=O)[O-])C=C2C1.CCO.[Pd]
146	CC(O)(CO)C1=NC=C(C2=CC(F)=CC(NC3=NC(C4CC4)=C(F)C=N3)=C2)S1	CC(O)(CO[Si](C)(C)C(C)(C)C)C1=NC=C(C2=CC(F)=CC(NC3=NC(C4CC4)=C(F)C=N3)=C2)S1.CO.Cl
147	CC1=CC(S(=O)(=O)NC2=CC=CC3=CC=CN=C32)=C(N)C=C1	CC1=CC(S(=O)(=O)NC2=CC=CC3=CC=CN=C32)=C([N+](=O)[O-])C=C1.CCO.Cl.[Cl][Sn][Cl]
148	COC(=O)C1=C(Br)C=CC(Cl)=C1	CO.O=C(O)C1=C(Br)C=CC(Cl)=C1.CN(C)C=O.ClCCl.O=C(Cl)C(=O)Cl
149	FC(F)(F)C1=CC=CC=C1C(=S)N1CCNCC1	CC(C)(C)OC(=O)N1CCN(C(=S)C2=CC=CC=C2C(F)(F)F)CC1.ClCCl.O=C(O)C(F)(F)F
150	CCC1=NC2=CC=CC=C2N1C1=NC(N2CCOCC2)=C2N=C(CN3C[C@@H]4C[C@H]3CN4)N(C)C2=N1	CCC1=NC2=CC=CC=C2N1C1=NC(N2CCOCC2)=C2N=C(CN3C[C@@H]4C[C@H]3CN4C(=O)OC(C)(C)C)N(C)C2=N1.ClCCl.O=C(O)C(F)(F)F
151	NC1=CC=CC=C1C1CC(C2=CSC(C3CCN(C(=O)CN4N=C(C(F)F)C=C4C(F)F)CC3)=N2)=NO1	O=C(CN1N=C(C(F)F)C=C1C(F)F)N1CCC(C2=NC(C3=NOC(C4=CC=CC=C4[N+](=O)[O-])C3)=CS2)CC1.CO.[Pd]
152	COC1=CC2=C(C=C1)C(=O)N(C1=CC=CC(B3OC(C)(C)C(C)(C)O3)=C1C)C(=O)N2C	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.COC1=CC2=C(C=C1)C(=O)N(C1=CC=CC(Br)=C1C)C(=O)N2C.C1COCCO1.CC(=O)[O-].ClCCl.[Cl][Pd][Cl].[Fe+2].[K+].C1=CC=C(P(C2=CC=CC=C2)[C-]2C=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)[C-]2C=CC=C2)C=C1
153	NC1=C(F)C=C(Br)C=C1C(=O)O	BrBr.NC1=C(F)C=CC=C1C(=O)O.Br.ClC(Cl)Cl
154	COCCOC1=CC2=NC=NC(SC3=CC=CC(NC(=O)NC4=CC(C(C)(CF)CF)=NN4C4=CC=CC=C4)=C3)=C2C=C1OC	CC(CF)(CF)C1=NN(C2=CC=CC=C2)C(NC(=O)OC2=CC=CC=C2)=C1.COCCOC1=CC2=NC=NC(SC3=CC=CC(N)=C3)=C2C=C1OC.C1CCOC1.CCN(C(C)C)C(C)C
155	CN1CC[C@H](NC(=O)OC(C)(C)C)C1	C=O.CC(C)(C)OC(=O)N[C@H]1CCNC1.CO.O.[BH4-].[Na+]
156	C=CCOC1=C(C=O)C=CC(Br)=C1	C=CCBr.O=CC1=C(O)C=C(Br)C=C1.CN(C)C=O.O.O=C([O-])[O-].[K+].[K+]
157	CC1=C(N)C(N)=CC(B2OC(C)(C)C(C)(C)O2)=C1	CC1=C(N)C([N+](=O)[O-])=CC(B2OC(C)(C)C(C)(C)O2)=C1.CO.[Pd]
158	O=C(CCC1=C(C2=CC=C(Cl)C=C2)ON=C1)NC1=CC=CN=C1	NC1=CC=CN=C1.O=C(O)CCC1=C(C2=CC=C(Cl)C=C2)ON=C1.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.O.O.ON1N=NC2=CC=CC=C21
159	CCCNS(=O)(=O)NC1=C(F)C(C(=O)NC2=CN=C3NC=CC3=C2)=C(F)C=C1	CCCNS(=O)(=O)NC1=C(F)C(C(=O)O)=C(F)C=C1.NC1=CN=C2NC=CC2=C1.CCN=C=NCCCN(C)C.CCOC(C)=O.CN(C)C=O.ON1N=NC2=CC=CC=C21
160	COC1=CC=C(C(=O)C2=CC(CCNS(=O)(=O)C3=CC=C(Cl)C=C3)=CC(CCC(=O)O)=C2)C=C1	CO.O=C(O)CCC1=CC(C(=O)C2=CC=C(F)C=C2)=CC(CCNS(=O)(=O)C2=CC=C(Cl)C=C2)=C1.O.O=C([O-])[O-].[K+].[K+]
161	CCOC(=O)C1CCC(OC2=C(N)C=C(Cl)C=C2)C1	CCOC(=O)C1CCC(OC2=C([N+](=O)[O-])C=C(Cl)C=C2)C1.CC(=O)O.ClCCl.[Zn]
162	CC(C)(NC(=O)C1=NN2N=C(NCCCN3CCC(OC(C4=CC=CC=C4)C4=CC=CC=C4)CC3)C=CC2=N1)C(=O)O	CCOC(=O)C(C)(C)NC(=O)C1=NN2N=C(NCCCN3CCC(OC(C4=CC=CC=C4)C4=CC=CC=C4)CC3)C=CC2=N1.CCO.Cl.[Na+].[OH-]
163	CC1=C2C(=O)N(C3CCCC(C(=O)NCC4=CC=CC=C4)C3)C3=C(C=CN=C3)C2=NO1	CC1=C2C(=O)N(C3CCCC(C(=O)O)C3)C3=C(C=CN=C3)C2=NO1.NCC1=CC=CC=C1.CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.ON1N=NC2=CC=CN=C21
164	C=CCOP(=O)(OCC=C)OCC1=CC=CC2=CC=CC(CO)=C21	C=CCOP(=O)(OCC=C)OCC1=CC=CC2=CC=CC(CO[Si](C)(C)C(C)(C)C)=C21.C1CCOC1.CCCCCC.CCCC[N+](CCCC)(CCCC)CCCC.CCOC(C)=O.O.[F-]
165	CCC1=C(Cl)N=C(C(=O)N[C@H]2CCN(C(=O)OC(C)(C)C)C[C@H]2OCCCF)N1	CC(C)(C)OC(=O)N1CC[C@H](N)[C@H](OCCCF)C1.CCC1=C(Cl)N=C(C(=O)O)N1.CC(=O)N(C)C.CCN=C=NCCCN(C)C.Cl.ClCCl.ON1N=NC2=CC=CC=C21
166	NC(=O)C1=CC=CC=C1C1=CC=C(I)C=C1	O=C(O)C1=CC=CC=C1C1=CC=C(I)C=C1.[NH4+].C1CCOC1.CN(C)C=O.ClCCl.O.O=S(Cl)Cl.[OH-]
167	CNC(=O)COC(=O)N1CCN(CCOC2=CC=C(Cl)C=C2)CC1	CNC(=O)COC(=O)N1CCNCC1.ClC1=CC=C(OCCBr)C=C1.CC#N.Cl.O=C([O-])[O-].[K+].[K+]
168	O=C(O)/C=C/C1=CC(F)=C(C(C2=CC=C(O)C=C2)=C2CCCCC2)C=C1	CC(C)(C)OC(=O)/C=C/C1=CC(F)=C(C(C2=CC=C(O)C=C2)=C2CCCCC2)C=C1.ClCCl.O=C(O)C(F)(F)F
169	COC1=CC2=C(C=C1C=O)N=C(C1=CC=CC=C1)S2	COC1=CC2=C(C=C1CO)N=C(C1=CC=CC=C1)S2.CC(=O)CC(C)C.[Mn+4].[O-2].[O-2]
170	CCNC(=O)C1=CC=C(N2CCN(CC3=CC4=C(N=C3)N3CCSC[C@H]3C(=O)N4)CC2)C=C1	CCN.O=C(O)C1=CC=C(N2CCN(CC3=CC4=C(N=C3)N3CCSC[C@H]3C(=O)N4)CC2)C=C1.CCN=C=NCCCN(C)C.CN(C)C=O.CN1CCOCC1.Cl.Cl.O.ON1N=NC2=CC=CC=C21
171	OCC1(NCC2=CC=CC=C2)CC1	NC1(CO)CC1.O=CC1=CC=CC=C1.CC(=O)O[BH-](OC(C)=O)OC(C)=O.CCN(CC)CC.Cl.ClCCCl.O=C([O-])O.[Na+].[Na+]
172	CN1C[C@@H]2C3=CC=CC=C3OC3=C(C=C(Cl)C=C3)[C@H]2C1	CN1C[C@@H]2C3=CC=CC=C3OC3=C(C=C(Cl)C=C3)[C@H]2C1=O.C1CCOC1.CC1=CC=CC=C1.O.[Al+3].[Al+3].[Cl-].[Cl-].[Cl-].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-]
173	COC1=CC(C2=CC3=CC(OC)=C(OC)C=C3C=C2)=C(N)C=C1	COC1=CC(C2=CC3=CC(OC)=C(OC)C=C3C=C2)=C([N+](=O)[O-])C=C1.CCOC(C)=O.[Pd]
174	CC1=NC2=C(C3=CC=CC=C3N=C2Cl)N1CCO	CC(=O)OCCN1C(C)=NC2=C1C1=CC=CC=C1N=C2Cl.CO.O=C([O-])[O-].[K+].[K+]
175	CN1C=C(C2=C(C3=C4CC(CCN)CCN4C4=CC=CC=C43)C(=O)NC2=O)C2=CC=CC=C21	CN1C=C(C2=C(C3=C4CC(CCN=[N+]=[N-])CCN4C4=CC=CC=C43)C(=O)NC2=O)C2=CC=CC=C21.CO.[Pd]
176	CCCCCCCCN1C=C(CNS(C)(=O)=O)C2=C1C=CC(C1=CC=CC(C)=C1)=C2	CCCCCCCCN1C=C(CN)C2=C1C=CC(C1=CC=CC(C)=C1)=C2.CS(=O)(=O)Cl.C1CCOC1.CCN(CC)CC
177	COC(=O)CCCNC(=O)N1CCN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)CC1	COC(=O)CCCN=C=O.O=C(O)C1=CN(C2CC2)C2=C(C=C(F)C(N3CCNCC3)=C2)C1=O.C1COCCO1.Cl.O.[Na+].[OH-]
178	COC(=O)C1=CC=CC(C)=C1F	CO.CC1=C(F)C(C(=O)O)=CC=C1.O=S(Cl)Cl
179	CC(C)(C)OC(=O)N1C=CC(CCCC(=O)OCC2=CC=CC=C2)=N1	BrCC1=CC=CC=C1.CC(C)(C)OC(=O)N1C=CC(CCCC(=O)O)=N1.CN(C)C=O.O=C([O-])[O-].[K+].[K+]
180	COCCN1C(=O)OC2=C1C=C(C1=CC=C(C[C@@H](C#N)NC(=O)[C@@H]3CCCCN3)C=C1)C=C2	COCCN1C(=O)OC2=C1C=C(C1=CC=C(C[C@@H](C#N)NC(=O)[C@@H]3CCCCN3C(=O)OC(C)(C)C)C=C1)C=C2.CCOCC.O=CO
181	CON=C1CN(C2=NC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2=C(F)C=C(F)C=C2)CC12CN(C(=O)OC(C)(C)C)C2	CON=C1CNCC12CN(C(=O)OC(C)(C)C)C2.O=C(O)C1=CN(C2=C(F)C=C(F)C=C2)C2=C(C=C(F)C(Cl)=N2)C1=O.CC#N.CCN(CC)CC
182	FC1(F)CCN(C2=NC=NC(Cl)=C2)C1	ClC1=CC(Cl)=NC=N1.FC1(F)CCNC1.C1COCCO1.CCN(C(C)C)C(C)C
183	CON(C)C(=O)CN(C)CC1=CC=CC=C1	CN(CC(=O)O)CC1=CC=CC=C1.CNOC.CN(C)C=O.CN1CCOCC1.Cl.Cl.ClCCCl
184	NC1(C2=CC=C(C3=C(C4=CC=CC=C4)OC4=C(C=CC(Br)=C4)C3=O)C=C2)CCC1	CC(C)(C)OC(=O)NC1(C2=CC=C(C3=C(C4=CC=CC=C4)OC4=C(C=CC(Br)=C4)C3=O)C=C2)CCC1.NC1(C2=CC=C(C3=C(C4=CC=CC=C4)OC4=C(C=C(F)C=C4)C3=O)C=C2)CCC1
185	CC(OC1=NC2=C(C=C1)CN(C(=O)OC(C)(C)C)CCO2)C(C)(C)C	CC(C)(C)OC(=O)N1CCOC2=C(C=CC(Cl)=N2)C1.CC(O)C(C)(C)C.CC1=CC=CC=C1.O.O=C(/C=C/C1=CC=CC=C1)/C=C/C1=CC=CC=C1.O=C(/C=C/C1=CC=CC=C1)/C=C/C1=CC=CC=C1.O=C(/C=C/C1=CC=CC=C1)/C=C/C1=CC=CC=C1.[H-].[Na+].[Pd].[Pd].C1=CC=C(P(C2=CC=CC=C2)C2=C(C3=C(P(C4=CC=CC=C4)C4=CC=CC=C4)C=CC4=CC=CC=C43)C3=CC=CC=C3C=C2)C=C1
186	CS(=O)(=O)NC1=CC(C23CCCC(C2)N(CC2=CC=CC=C2)CC3)=CC=C1	CS(=O)(=O)Cl.NC1=CC(C23CCCC(C2)N(CC2=CC=CC=C2)CC3)=CC=C1.CC1=CC=CC=C1.O.C1=CC=NC=C1
187	COC1=CC=C(CN(CC2=CC=C(OC)C=C2)C2=NC(C)=NC(C3=C(NC4=CN=C(OC)C=C4)N=CC(CN(CCO)C(=O)CCl)=C3)=N2)C=C1	COC1=CC=C(CN(CC2=CC=C(OC)C=C2)C2=NC(C)=NC(C3=C(NC4=CN=C(OC)C=C4)N=CC(CNCCO)=C3)=N2)C=C1.O=C(Cl)CCl.C1CCOC1.CCN(CC)CC.CO.O.O=C([O-])[O-].[K+].[K+]
188	CC1=C(C)C(NC(=O)C(F)(F)F)=CC=C1	CC1=C(C)C(N)=CC=C1.O=C(OC(=O)C(F)(F)F)C(F)(F)F.C1CCOC1.CCN(CC)CC.O
189	N#CC1=CC2=C(C=C1)OC(C(=O)CBr)=C2	BrBr.CC(=O)C1=CC2=C(C=CC(C#N)=C2)O1.ClC(Cl)Cl.ClCCl
190	COC1=CC2=C(OC3=CC4=C(C=C3)NC(C)=C4C)N=CN=C2C=C1OCCCl	COC1=CC2=C(Cl)N=CN=C2C=C1OCCCl.CC1=C(C)C2=C(C=CC(O)=C2)N1.CN(C)C=O.O=C([O-])[O-].[K+].[K+]
191	CC(=O)N1CCN(CCO)CC1	CC(=O)N1CCNCC1.OCCBr.CC#N.O=C([O-])[O-].[K+].[K+]
192	CN(CC(=O)O)C(=O)C#CC1=CC=CC=C1	CCOC(=O)CN(C)C(=O)C#CC1=CC=CC=C1.CO.O.[Na+].[OH-]
193	O=C(O)C1=NOC(C2=CC=CC=C2O)=C1	COC(=O)C1=NOC(C2=CC=CC=C2O)=C1.[Li+].[OH-]
194	CCCCOC(=O)CCC#CC1=NC(NCC2=CC=C(OC)C=C2)=CC=C1	C#CCCC(=O)OCCCC.COC1=CC=C(CNC2=CC=CC(Br)=N2)C=C1.CCN(CC)CC.[Cu][I]
195	COCC(COC)N(C)CC1=CC=C(N)C=C1	COCC(COC)N(C)CC1=CC=C([N+](=O)[O-])C=C1.CC(=O)O
196	CC(C)(ON)C(=O)OCC1=CC=C([N+](=O)[O-])C=C1	CC(C)(ON1C(=O)C2=CC=CC=C2C1=O)C(=O)OCC1=CC=C([N+](=O)[O-])C=C1.ClCCl.NN.O
197	CN1CCCC(NC2=CC3=C(C=C2)NN=C3C2=CN(C3=CC=C(C(=O)N4CCOCC4)C=C3)N=N2)C1	CN1CCCC(N)C1.O=C(C1=CC=C(N2C=C(C3=NNC4=C3C=C(Br)C=C4)N=N2)C=C1)N1CCOCC1.C1CCOC1.CN(C)C=O.COC1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(P(C2CCCCC2)C2CCCCC2)=C(OC)C=C1.C[Si](C)(C)[N-][Si](C)(C)C.Cl.Cl.ClCCl.[Li+]
198	CC(C)(C)C1=CC(C(=O)C2=CC3=C(C=C2O)CCC3)=CC(C(C)(C)C)=C1O	COC1=C(C(=O)C2=CC(C(C)(C)C)=C(O)C(C(C)(C)C)=C2)C=C2CCCC2=C1.BrB(Br)Br.CCO.ClCCl.ClCCl
199	OC[C@@H](O)CC1=NC=CN1	O[C@H](COCC1=CC=CC=C1)CC1=NC=CN1.C.CCO.[H][H].[Pd]
